campaign_id,date,channel,campaign_name,country,segment,impressions,clicks,conversions,spend,revenue
CAMP-00795,2026-02-16,search,Team-oriented grid-enabled matrices Search GE,Germany,returning,26419,1362,35,1288.94,5204.08
CAMP-02286,2025-08-11,search,Cloned transitional extranet Search GE,Germany,new,8942,957,29,1243.88,2692.43
CAMP-04765,2025-05-03,email,Configurable 5thgeneration structure Email IT,Italy,returning,11119,1321,45,3071.51,5126.81
CAMP-03259,2024-11-08,search,Customer-focused multi-state knowledgebase Search FR,France,vip,17806,591,13,793.07,1166.42
CAMP-02551,2024-11-12,display,Right-sized cohesive encryption Display GE,Germany,vip,25099,30,1,2867.5,129.59
CAMP-03700,2026-02-19,email,Decentralized intangible capacity Email GE,Germany,vip,79153,16335,451,1204.46,60605.91
CAMP-00780,2024-10-04,search,Pre-emptive client-driven service-desk Search FR,France,vip,116362,11563,334,835.24,45480.15
CAMP-04770,2025-07-16,search,Future-proofed intangible workforce Search NE,Netherlands,returning,44202,3049,123,2080.97,17724.63
CAMP-03495,2026-01-02,email,Profound composite adapter Email GE,Germany,vip,16711,2920,96,3408.03,14190.83
CAMP-03354,2025-10-09,search,Seamless zero-defect architecture Search NE,Netherlands,returning,15007,1440,34,1289.29,3070.34
CAMP-03263,2024-12-17,display,Function-based motivating conglomeration Display FR,France,vip,28851,54,1,664.24,102.46
CAMP-04885,2026-03-08,email,Re-contextualized client-server Graphical User Interface Email NE,Netherlands,vip,8913,1559,35,1100.67,4965.06
CAMP-00686,2025-03-28,search,Expanded zero administration hierarchy Search GE,Germany,new,95298,10235,225,863.11,27960.24
CAMP-03415,2025-07-21,social,Persevering zero administration Graphic Interface Social NE,Netherlands,new,58144,1098,37,679.18,4200.68
CAMP-02803,2025-01-13,display,Cross-platform client-server instruction set Display GE,Germany,returning,30359,59,1,1285.85,124.29
CAMP-04473,2026-01-02,display,Optional fault-tolerant neural-net Display NE,Netherlands,returning,68598,183,5,1153.31,428.41
CAMP-02172,2025-01-13,display,Persevering heuristic product Display SP,Spain,returning,84449,216,3,2322.56,275.65
CAMP-03751,2025-10-03,social,Function-based asynchronous matrices Social FR,France,vip,8092,342,13,2027.61,1745.77
CAMP-01851,2025-01-27,social,Customer-focused actuating parallelism Social FR,France,new,16934,651,19,936.31,2711.41
CAMP-00488,2024-06-26,display,Devolved background alliance Display SP,Spain,vip,30020,64,2,2520.1,215.52
CAMP-01689,2024-12-06,search,Down-sized even-keeled neural-net Search SP,Spain,returning,14386,466,13,1792.31,1607.61
CAMP-02231,2024-06-16,social,Enterprise-wide cohesive application Social IT,Italy,returning,9295,311,6,157.66,487.74
CAMP-04940,2026-01-19,search,Team-oriented needs-based matrix Search FR,France,returning,17229,1262,23,,2852.48
CAMP-02321,2025-06-07,search,Open-architected 3rdgeneration Graphical User Interface Search IT,Italy,vip,13142,1355,39,1024.76,4865.54
CAMP-00783,2024-09-09,email,Profound dedicated framework Email NE,Netherlands,new,7561,1697,54,1108.28,7561.47
CAMP-00522,2024-09-10,social,Persevering empowering capability Social SP,Spain,returning,8369,435,8,483.95,923.16
CAMP-00523,2025-09-16,display,Reduced content-based ability Display GE,Germany,vip,30217,44,1,6575.83,93.57
CAMP-02896,2025-01-16,email,Ergonomic content-based functionalities Email FR,France,returning,13528,1644,73,6485.53,8750.1
CAMP-04031,2025-12-09,search,Intuitive radical time-frame Search FR,France,new,88934,6093,200,742.24,20106.6
CAMP-02399,2025-10-15,search,Operative secondary leverage Search IT,Italy,vip,45266,4613,146,2386.91,13912.44
CAMP-02208,2026-03-26,search,Mandatory intermediate project Search FR,France,new,74144,6319,170,527.8,23510.83
CAMP-03906,2024-05-31,display,Reduced dynamic system engine Display NE,Netherlands,new,57392,170,4,668.89,382.01
CAMP-03623,2025-12-30,social,Digitized non-volatile projection Social FR,France,new,16223,850,40,,5212.75
CAMP-03811,2025-10-19,social,Self-enabling fresh-thinking hierarchy Social IT,Italy,new,9093,354,6,1358.74,689.39
CAMP-02880,2025-02-13,email,Distributed analyzing projection Email SP,,new,15030,2897,87,1208.73,7623.09
CAMP-01512,2025-11-27,email,Assimilated user-facing open architecture Email SP,Spain,vip,18137,3657,118,853.95,17368.91
CAMP-01883,2026-03-12,display,Open-source 6thgeneration customer loyalty Display IT,Italy,returning,100974,198,5,1878.22,406.2
CAMP-00652,2025-01-31,display,Enhanced value-added parallelism Display NE,Netherlands,vip,21134,55,1,810.53,107.84
CAMP-02844,2025-05-06,search,Ergonomic bandwidth-monitored middleware Search GE,Germany,new,20168,2553,101,2576.42,8890.56
CAMP-03814,2026-03-03,email,Pre-emptive background concept Email IT,Italy,vip,14026,2677,104,1072.72,10668.62
CAMP-00370,2024-06-21,email,Programmable non-volatile migration Email NE,Netherlands,returning,6796,1234,33,259.39,4146.64
CAMP-04386,2025-07-20,display,Fully-configurable modular intranet Display NE,Netherlands,vip,65747,110,2,1772.63,262.28
CAMP-00119,2025-12-05,display,Quality-focused uniform alliance Display SP,Spain,new,94937,166,1,598.93,112.39
CAMP-03886,2025-05-30,search,Multi-lateral 24hour hardware Search FR,France,new,20872,1650,35,2575.6,3288.44
CAMP-03097,2025-07-29,email,Organic optimal policy Email FR,France,returning,9403,1568,24,2164.13,3325.69
CAMP-02217,2024-11-02,display,Enterprise-wide motivating open system Display FR,France,vip,77630,75,2,1091.6,264.66
CAMP-03613,2025-03-16,email,Switchable heuristic parallelism Email IT,Italy,returning,33714,2792,106,2502.08,13778.79
CAMP-01614,2025-10-15,email,Self-enabling object-oriented portal Email GE,Germany,returning,10481,1727,62,3396.16,8387.18
CAMP-04074,2025-11-06,search,Exclusive empowering ability Search GE,Germany,vip,22252,2456,61,730.8,5796.91
CAMP-00963,2024-12-12,email,Ameliorated global forecast Email NE,Netherlands,new,9724,2656,56,1742.5,7667.52
CAMP-02511,2026-03-17,display,Focused hybrid collaboration Display IT,Italy,vip,68344,158,6,326.35,575.63
CAMP-03618,2025-06-04,search,Devolved secondary standardization Search NE,Netherlands,returning,73422,4665,116,655.99,16266.07
CAMP-02881,2025-07-30,display,Enterprise-wide dynamic product Display SP,Spain,returning,116696,218,6,,690.49
CAMP-03514,2025-09-11,search,Devolved well-modulated implementation Search NE,Netherlands,returning,47120,1848,44,1972.54,4105.49
CAMP-03095,2024-09-29,social,Visionary modular instruction set Social NE,Netherlands,returning,7901,371,13,741.72,1124.9
CAMP-02416,2026-05-11,display,Centralized heuristic utilization Display SP,Spain,vip,40151,46,0,2650.38,0.0
CAMP-04702,2025-09-18,search,Open-architected explicit interface Search FR,France,vip,151106,7265,198,635.37,26011.68
CAMP-04281,2024-10-25,display,Phased directional hierarchy Display IT,Italy,returning,15072,36,1,1114.16,115.86
CAMP-02186,2025-04-20,email,Realigned grid-enabled hub Email IT,Italy,new,23859,1888,94,739.61,7852.79
CAMP-04363,2024-09-28,display,Implemented non-volatile moderator Display IT,Italy,new,38305,16,0,1205.33,0.0
CAMP-02568,2025-04-12,search,Universal radical Graphic Interface Search SP,Spain,vip,28534,1988,66,3572.23,5664.35
CAMP-02038,2024-06-06,search,Proactive bandwidth-monitored complexity Search FR,France,returning,66575,3987,21,1752.64,2075.13
CAMP-04306,2025-10-07,display,Extended uniform migration Display IT,Italy,new,7154,12,0,995.08,0.0
CAMP-00773,2025-08-02,display,User-friendly scalable knowledge user Display FR,France,vip,31408,60,2,3046.97,218.12
CAMP-01285,2025-01-31,search,Face-to-face discrete hierarchy Search SP,Spain,new,78536,5707,72,3539.53,6098.89
CAMP-04650,2025-12-27,social,Extended transitional concept Social SP,Spain,vip,9462,270,9,705.48,940.22
CAMP-04786,2024-05-17,email,Re-contextualized actuating workforce Email GE,Germany,new,16081,1776,49,2500.27,4434.3
CAMP-04622,2025-09-15,search,Fundamental demand-driven leverage Search NE,Netherlands,returning,28473,2430,61,1233.65,5770.59
CAMP-01415,2025-07-06,display,Up-sized attitude-oriented time-frame Display IT,Italy,new,38036,70,2,851.74,199.68
CAMP-01235,2025-08-01,social,Digitized foreground hardware Social SP,Spain,vip,43105,1952,82,424.81,9920.05
CAMP-03478,2025-01-11,social,Synchronized bi-directional function Social SP,Spain,returning,6024,299,8,1571.78,712.69
CAMP-00436,2025-11-03,social,Optimized grid-enabled Internet solution Social IT,Italy,new,26361,1561,35,,4396.52
CAMP-01675,2025-07-26,search,Cross-group fresh-thinking hardware Search IT,Italy,new,10483,485,14,4240.44,1952.15
CAMP-00366,2024-12-28,search,Fully-configurable multi-tasking system engine Search GE,Germany,vip,47955,5175,168,1611.88,23192.41
CAMP-04906,2025-10-04,social,Versatile human-resource instruction set Social NE,Netherlands,vip,15275,902,31,499.72,4578.77
CAMP-00232,2026-02-26,email,Realigned exuding monitoring Email SP,Spain,returning,16213,2348,95,993.89,8778.05
CAMP-04312,2025-06-11,search,Secured fresh-thinking knowledgebase Search NE,Netherlands,vip,64625,5460,119,682.78,13794.9
CAMP-00148,2026-03-12,email,Organized regional open architecture Email IT,,vip,3915,589,23,1076.45,3127.77
CAMP-04444,2025-08-02,display,Organized 5thgeneration flexibility Display NE,Netherlands,vip,26593,62,1,341.99,89.26
CAMP-00408,2025-03-31,social,Realigned user-facing pricing structure Social NE,Netherlands,new,15808,173,9,932.78,1265.31
CAMP-02091,2024-12-19,display,Upgradable 5thgeneration emulation Display IT,Italy,new,40087,74,2,1181.61,238.44
CAMP-00087,2025-05-14,display,Monitored multimedia implementation Display GE,Germany,returning,47375,73,3,1175.45,349.23
CAMP-00845,2024-10-19,search,Face-to-face 24/7 firmware Search SP,Spain,returning,33407,2987,67,1222.62,8563.81
CAMP-01032,2025-05-13,social,Advanced dynamic algorithm Social FR,France,returning,7030,337,13,1235.07,1433.23
CAMP-02684,2024-09-29,display,Integrated tangible standardization Display FR,France,returning,39511,92,2,2501.07,223.54
CAMP-04609,2024-06-21,social,Synergized global forecast Social SP,Spain,new,10499,152,5,1017.25,511.98
CAMP-02779,2025-02-02,email,Cloned local paradigm Email GE,Germany,vip,35104,7379,282,2288.52,38890.45
CAMP-03296,2025-03-30,search,Compatible foreground capability Search GE,Germany,vip,72510,7416,353,530.78,42496.32
CAMP-02907,2024-11-12,social,Balanced modular strategy Social SP,Spain,returning,11418,427,22,1782.17,2499.47
CAMP-00856,2026-03-01,email,Organic heuristic function Email NE,Netherlands,vip,11931,1744,35,570.43,5208.22
CAMP-00079,2025-02-08,display,Secured bottom-line circuit Display SP,Spain,new,72973,153,7,675.21,695.92
CAMP-02248,2025-06-19,social,Managed methodical help-desk Social FR,France,new,26896,1358,0,1044.37,0.0
CAMP-04616,2024-08-22,email,Future-proofed tangible model Email SP,Spain,vip,9778,1540,32,1771.0,3623.41
CAMP-03730,2025-10-11,email,Reverse-engineered global capability Email GE,Germany,returning,22724,3868,153,873.3,21909.68
CAMP-04088,2025-12-29,display,Seamless transitional structure Display IT,Italy,new,28206,53,1,1076.09,87.37
CAMP-02969,2024-07-12,search,Organic explicit website Search NE,Netherlands,new,38329,3461,91,647.8,10764.64
CAMP-02280,2025-10-30,email,Networked static intranet Email NE,Netherlands,new,14243,3136,119,2916.31,10542.42
CAMP-02650,2024-10-20,display,Vision-oriented full-range info-mediaries Display GE,Germany,returning,155368,340,10,796.89,1335.25
CAMP-04202,2024-07-22,search,Optional bifurcated open system Search NE,Netherlands,returning,10000,882,24,2537.03,2464.26
CAMP-03947,2024-08-20,email,Organic radical challenge Email IT,Italy,new,14773,2325,83,1084.1,9119.68
CAMP-03497,2026-01-02,email,Enhanced attitude-oriented initiative Email NE,Netherlands,new,21976,2566,131,1106.16,16771.32
CAMP-02177,2024-06-10,display,Centralized heuristic middleware Display SP,Spain,vip,16397,44,2,,218.99
CAMP-00425,2025-12-29,search,Realigned real-time migration Search NE,Netherlands,new,49708,3369,100,379.39,9989.92
CAMP-00393,2025-03-11,search,Optional systematic migration Search NE,Netherlands,returning,9445,572,22,2890.98,2321.47
CAMP-04775,2025-03-12,display,Secured explicit access Display SP,Spain,vip,82508,226,8,770.88,712.12
CAMP-03484,2024-07-28,email,Persistent mobile groupware Email NE,Netherlands,vip,14203,1191,43,982.71,6079.39
CAMP-00105,2026-05-15,email,Balanced tertiary software Email FR,France,returning,7237,762,29,3448.35,3042.88
CAMP-03033,2025-10-04,display,Organized reciprocal database Display IT,Italy,vip,47333,109,0,3865.52,0.0
CAMP-02623,2024-07-14,social,Versatile needs-based help-desk Social FR,France,returning,15581,355,17,1031.06,1491.43
CAMP-03201,2025-03-12,search,Total mission-critical benchmark Search IT,Italy,returning,10521,1042,32,1752.16,4330.7
CAMP-03896,2024-06-29,display,Universal dynamic concept Display SP,Spain,returning,91205,198,4,1104.0,359.57
CAMP-01949,2024-11-16,display,Sharable hybrid standardization Display SP,Spain,returning,26475,57,2,2561.28,298.17
CAMP-01460,2024-06-14,social,Devolved intangible conglomeration Social NE,Netherlands,vip,10986,438,11,662.61,1325.51
CAMP-03324,2025-04-26,email,Reactive high-level support Email FR,France,new,15704,2043,50,305.53,5148.28
CAMP-02861,2024-05-28,social,Decentralized 6thgeneration hub Social NE,Netherlands,vip,7001,287,9,,1316.38
CAMP-02760,2025-06-22,social,Centralized asymmetric leverage Social GE,,new,27140,1277,22,2234.57,2338.98
CAMP-04839,2025-04-15,email,Streamlined didactic matrix Email NE,Netherlands,vip,21146,2401,101,1967.74,14692.88
CAMP-01588,2024-11-05,social,Decentralized encompassing portal Social IT,Italy,vip,10673,304,12,1638.71,1405.83
CAMP-03733,2025-11-16,display,Profound executive secured line Display GE,Germany,vip,51405,106,3,1246.89,404.67
CAMP-01732,2024-11-21,social,Future-proofed discrete core Social GE,Germany,vip,16319,689,24,1026.51,3373.92
CAMP-04814,2025-10-23,email,Multi-layered bottom-line functionalities Email IT,Italy,returning,11783,1595,56,309.61,7416.23
CAMP-03787,2025-08-22,email,Managed hybrid Internet solution Email NE,Netherlands,returning,45382,6774,73,296.11,9262.7
CAMP-03755,2025-01-23,email,Profound contextually-based workforce Email FR,France,returning,4004,508,13,2492.18,1662.98
CAMP-01792,2026-04-04,search,Mandatory directional paradigm Search GE,Germany,vip,71506,4739,202,425.21,18321.82
CAMP-02356,2025-11-15,display,Proactive didactic application Display IT,Italy,returning,49659,111,1,2564.9,101.28
CAMP-01941,2025-09-20,social,Exclusive systematic protocol Social GE,Germany,new,9757,342,10,416.19,1198.79
CAMP-00703,2025-09-14,email,Profound hybrid portal Email GE,Germany,new,15503,3650,149,781.83,17555.11
CAMP-02443,2024-07-27,email,Organic needs-based concept Email GE,Germany,new,17847,3446,105,1791.48,12159.59
CAMP-04461,2024-10-17,social,Polarized tertiary throughput Social IT,Italy,new,12158,669,19,974.63,1824.07
CAMP-00497,2025-12-10,display,Advanced upward-trending time-frame Display IT,,vip,30202,43,1,2040.91,109.59
CAMP-00465,2025-06-17,display,Exclusive fresh-thinking strategy Display IT,Italy,returning,21000,51,0,1873.49,0.0
CAMP-03102,2024-09-27,display,Reverse-engineered next generation software Display IT,Italy,returning,101344,187,5,2728.85,487.42
CAMP-04378,2024-07-15,display,Horizontal dedicated project Display IT,Italy,vip,60206,91,2,439.31,218.8
CAMP-00173,2025-06-15,email,Monitored didactic firmware Email FR,France,returning,26609,4482,132,1644.01,16227.92
CAMP-04457,2024-06-14,social,Expanded coherent project Social GE,Germany,returning,10760,440,22,504.22,3249.76
CAMP-04846,2025-10-10,email,Reverse-engineered contextually-based intranet Email FR,France,vip,31335,3490,98,1293.96,11551.95
CAMP-02541,2026-01-12,email,Expanded discrete installation Email NE,Netherlands,new,39878,13520,439,736.67,63122.56
CAMP-04810,2024-11-24,search,Quality-focused stable Internet solution Search GE,Germany,new,21011,1198,48,2188.05,6529.34
CAMP-03011,2025-06-18,search,Centralized hybrid matrices Search SP,Spain,vip,92810,7462,283,1687.22,41586.3
CAMP-02261,2026-03-18,search,Customizable local adapter Search IT,Italy,vip,72586,7690,166,660.62,20587.36
CAMP-02113,2025-01-11,display,Persistent human-resource standardization Display GE,Germany,returning,37322,55,1,,141.38
CAMP-00901,2025-03-12,email,Switchable next generation data-warehouse Email SP,Spain,vip,8805,2013,94,861.71,12079.42
CAMP-01447,2025-07-30,search,Configurable high-level projection Search FR,France,returning,25766,2657,114,1951.17,13797.74
CAMP-04951,2026-04-23,search,Total clear-thinking project Search FR,France,vip,7012,585,24,466.45,2194.0
CAMP-00742,2026-05-17,display,Diverse actuating hub Display NE,Netherlands,vip,98960,221,10,842.82,1439.13
CAMP-02294,2024-06-08,social,Seamless non-volatile matrices Social SP,Spain,returning,11357,429,10,1655.19,999.29
CAMP-02453,2025-03-30,email,Multi-tiered optimizing forecast Email NE,Netherlands,new,28320,6427,140,517.63,20906.62
CAMP-02806,2024-10-14,social,Cross-platform discrete encryption Social NE,Netherlands,vip,16184,789,17,980.89,1705.94
